_id,spotify_features.danceability,spotify_features.energy,spotify_features.key,spotify_features.loudness,spotify_features.mode,spotify_features.speechiness,spotify_features.acousticness,spotify_features.instrumentalness,spotify_features.liveness,spotify_features.valence,spotify_features.tempo,spotify_features.type,spotify_features.duration_ms,spotify_features.time_signature
5f6a627061d3b237bb01636b,0.751,0.776,2,-9.901,1,0.074,0.0135,0.000928,0.698,0.66,137.931,audio_features,264400,4
5f6a627061d3b237bb01636c,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,520787,4
5f6a627061d3b237bb01636d,0.182,0.976,7,-5.249,1,0.176,0.00203,0.00234,0.655,0.133,171.522,audio_features,249351,4
5f6a627061d3b237bb01636e,0.35,0.982,7,-3.991,1,0.139,0.00734,0.00845,0.108,0.115,137.652,audio_features,210365,4
5f6a627061d3b237bb01636f,0.546,0.972,5,-2.851,0,0.0626,0.000159,0.569,0.174,0.516,125.59,audio_features,179833,4
5f6a627061d3b237bb016370,0.21,0.978,7,-4.074,1,0.243,0.000363,0.00339,0.332,0.625,163.732,audio_features,84476,4
5f6a627061d3b237bb016371,0.346,0.963,10,-4.451,1,0.132,0.00174,0.0943,0.225,0.187,110.705,audio_features,207941,3
5f6a627061d3b237bb016372,0.24,0.87,3,-4.465,1,0.0604,0.0000086,0.00162,0.0755,0.267,137.469,audio_features,353822,4
5f6a627061d3b237bb016373,0.17,0.951,5,-4.29,1,0.303,0.0111,0.0000309,0.249,0.0915,177.184,audio_features,333140,4
5f6a627061d3b237bb016374,0.541,0.982,5,-2.552,1,0.0801,0.00605,0.00105,0.225,0.0991,128.006,audio_features,289690,4
5f6a627061d3b237bb016375,0.369,0.938,9,-4.155,0,0.191,0.00000424,0.756,0.794,0.343,142.347,audio_features,232062,4
5f6a627061d3b237bb016376,0.192,0.96,7,-1.727,1,0.0572,0.000127,0.00762,0.039,0.234,150.628,audio_features,299904,4
5f6a627061d3b237bb016377,0.109,0.936,0,-4.142,1,0.206,0.00456,0.0747,0.284,0.126,197.427,audio_features,323382,3
5f6a627061d3b237bb016378,0.42,0.515,0,-11.673,1,0.0329,0.871,0.712,0.0969,0.216,123.934,audio_features,282292,4
5f6a627061d3b237bb016379,0.582,0.689,5,-11.733,1,0.0407,0.123,0.804,0.116,0.436,101.015,audio_features,264279,4
5f6a627061d3b237bb01637a,0.637,0.643,11,-10.793,1,0.0377,0.0966,0.87,0.345,0.644,113.019,audio_features,286092,4
5f6a627061d3b237bb01637b,,,,,,,,,,,,,,
5f6a627061d3b237bb01637c,0.675,0.663,5,-11.068,0,0.0398,0.106,0.604,0.251,0.706,149.994,audio_features,256892,4
5f6a627061d3b237bb01637d,0.377,0.781,7,-8.8,1,0.0449,0.00197,0.373,0.385,0.418,126.402,audio_features,202145,4
5f6a627061d3b237bb01637e,,,,,,,,,,,,,,
5f6a627061d3b237bb01637f,,,,,,,,,,,,,,
5f6a627061d3b237bb016380,,,,,,,,,,,,,,
5f6a627061d3b237bb016381,0.754,0.366,8,-12.945,0,0.043,0.103,0.475,0.081,0.627,134.053,audio_features,217025,4
5f6a627061d3b237bb016382,0.452,0.25,3,-16.111,1,0.0789,0.975,0,0.236,0.177,89.275,audio_features,131505,4
5f6a627061d3b237bb016383,0.688,0.896,2,-5.782,1,0.0393,0.187,0.485,0.156,0.47,114.004,audio_features,252049,4
5f6a627061d3b237bb016384,0.594,0.933,11,-5.074,1,0.0343,0.0622,0.519,0.391,0.561,140.012,audio_features,237532,4
5f6a627061d3b237bb016385,0.749,0.941,5,-6.607,0,0.0441,0.155,0.259,0.0918,0.816,129.975,audio_features,238880,4
5f6a627061d3b237bb016386,0.395,0.914,4,-4.343,1,0.0603,0.000216,0.763,0.613,0.41,151.095,audio_features,200080,3
5f6a627061d3b237bb016387,0.598,0.945,11,-6.003,0,0.0668,0.0317,0.957,0.101,0.584,125.043,audio_features,230077,4
5f6a627061d3b237bb016388,0.328,0.37,10,-19.108,1,0.0332,0.944,0.979,0.0818,0.181,142.031,audio_features,111801,4
5f6a627061d3b237bb016389,0.628,0.89,7,-7.313,1,0.0316,0.0357,0.668,0.414,0.68,110.014,audio_features,236594,4
5f6a627061d3b237bb01638a,0.627,0.669,9,-8.433,1,0.0418,0.000456,0.165,0.406,0.709,127.951,audio_features,222219,4
5f6a627061d3b237bb01638b,0.422,0.635,0,-7.654,1,0.0555,0.674,0.765,0.443,0.174,149.954,audio_features,293048,3
5f6a627061d3b237bb01638c,0.584,0.843,3,-6.463,1,0.0279,0.00434,0.399,0.36,0.389,141.978,audio_features,227920,4
5f6a627061d3b237bb01638d,0.52,0.748,11,-9.538,0,0.0366,0.0165,0.735,0.453,0.478,75.038,audio_features,350497,4
5f6a627061d3b237bb01638e,0.324,0.137,2,-15.836,1,0.0569,0.992,0.0342,0.709,0.0734,138.079,audio_features,159859,3
5f6a627061d3b237bb01638f,0.698,0.346,2,-16.271,1,0.0342,0.673,0.893,0.101,0.155,113.965,audio_features,429375,4
5f6a627061d3b237bb016390,0.651,0.945,2,-7.269,1,0.0815,0.0935,0.406,0.355,0.918,118.007,audio_features,228623,4
5f6a627061d3b237bb016391,0.281,0.648,6,-11.384,1,0.112,0.35,0.829,0.466,0.26,149.477,audio_features,181622,4
5f6a627061d3b237bb016392,0.699,0.877,10,-10.775,1,0.0839,0.247,0.84,0.104,0.507,99.006,audio_features,255607,4
5f6a627061d3b237bb016393,0.708,0.544,10,-11.882,1,0.0372,0.459,0.43,0.0997,0.494,130,audio_features,379931,4
5f6a627061d3b237bb016394,,,,,,,,,,,,,,
5f6a627061d3b237bb016395,0.568,0.795,6,-10,1,0.037,0.195,0.588,0.0924,0.662,87.482,audio_features,252721,4
5f6a627061d3b237bb016396,0.358,0.113,8,-15.605,0,0.0469,0.804,0.942,0.0885,0.0443,147.028,audio_features,442360,5
5f6a627061d3b237bb016397,0.267,0.557,0,-9.872,0,0.0406,0.691,0.36,0.126,0.174,95.005,audio_features,198732,4
5f6a627061d3b237bb016398,0.464,0.775,2,-9.615,1,0.0434,0.0833,0.789,0.0522,0.545,170.016,audio_features,255812,4
5f6a627061d3b237bb016399,,,,,,,,,,,,,,
5f6a627061d3b237bb01639a,0.364,0.162,8,-20.978,1,0.0553,0.954,0.648,0.111,0.035,72.761,audio_features,142945,4
5f6a627061d3b237bb01639b,0.32,0.871,2,-6.733,1,0.0606,0.0145,0,0.4,0.662,147.56,audio_features,226680,4
5f6a627061d3b237bb01639c,0.491,0.514,7,-10.88,1,0.0355,0.0309,0.00058,0.478,0.555,97.005,audio_features,191360,4
5f6a627061d3b237bb01639d,0.314,0.797,0,-9.026,1,0.038,0.0057,0.0000559,0.0718,0.569,145.393,audio_features,351627,4
5f6a627061d3b237bb01639e,0.512,0.864,8,-8.14,1,0.0533,0.00129,0.0592,0.0857,0.183,129.917,audio_features,355240,4
5f6a627061d3b237bb01639f,0.565,0.902,7,-7.579,0,0.0725,0.0132,0,0.0561,0.544,133.11,audio_features,273573,4
5f6a627061d3b237bb0163a0,0.366,0.688,9,-9.059,0,0.0339,0.00418,0.00000969,0.102,0.304,94.589,audio_features,210293,4
5f6a627061d3b237bb0163a1,0.537,0.675,7,-8.332,1,0.0309,0.0226,0.0188,0.355,0.384,120.543,audio_features,198573,4
5f6a627061d3b237bb0163a2,0.373,0.768,0,-9.39,1,0.0637,0.272,0.00000314,0.361,0.527,91.785,audio_features,227827,4
5f6a627061d3b237bb0163a3,0.398,0.532,9,-10.411,0,0.0437,0.0139,0.0101,0.088,0.442,136.25,audio_features,361320,4
5f6a627061d3b237bb0163a4,0.279,0.627,9,-9.419,1,0.0323,0.0991,0.00000209,0.11,0.214,97.051,audio_features,246187,4
5f6a627061d3b237bb0163a5,0.353,0.702,6,-7.95,0,0.0389,0.000508,0.0752,0.0684,0.756,147.314,audio_features,258560,4
5f6a627061d3b237bb0163a6,0.401,0.54,5,-7.889,1,0.0459,0.4,0.0000207,0.132,0.118,123.892,audio_features,224147,3
5f6a627061d3b237bb0163a7,0.192,0.841,4,-8.128,0,0.103,0.00000209,0.955,0.743,0.0364,121.631,audio_features,85600,5
5f6a627061d3b237bb0163a8,0.173,0.684,10,-8.69,1,0.132,0.0000193,0.778,0.596,0.159,107.192,audio_features,582040,3
5f6a627061d3b237bb0163a9,0.269,0.957,1,-8.382,0,0.0924,0.00000149,0.735,0.33,0.0455,135.197,audio_features,244787,3
5f6a627061d3b237bb0163aa,0.0643,0.893,10,-9.136,1,0.128,0.00000327,0.813,0.35,0.0586,73.522,audio_features,286707,3
5f6a627061d3b237bb0163ab,0.165,0.269,2,-10.406,1,0.0376,0.000221,0.89,0.105,0.0844,82.243,audio_features,496573,4
5f6a627061d3b237bb0163ac,0.163,0.931,9,-8.472,1,0.106,0.00000107,0.901,0.355,0.0428,129.967,audio_features,273387,4
5f6a627061d3b237bb0163ad,0.168,0.862,10,-8.229,1,0.106,0.00000288,0.367,0.762,0.0826,115.394,audio_features,414947,4
5f6a627061d3b237bb0163ae,0.257,0.884,2,-8.718,1,0.0874,0.00000138,0.92,0.235,0.221,89.46,audio_features,257653,3
5f6a627061d3b237bb0163af,0.192,0.841,4,-8.128,0,0.103,0.00000209,0.955,0.743,0.0364,121.631,audio_features,85600,5
5f6a627061d3b237bb0163b0,0.324,0.0689,7,-23.454,1,0.0427,0.69,0.0495,0.136,0.384,120.955,audio_features,73133,3
5f6a627061d3b237bb0163b1,0.171,0.646,0,-11.086,1,0.0547,0.212,0.0000665,0.191,0.224,147.384,audio_features,373853,4
5f6a627061d3b237bb0163b2,0.23,0.222,4,-16.307,0,0.0368,0.82,0.0000367,0.115,0.166,152.676,audio_features,273107,4
5f6a627061d3b237bb0163b3,0.346,0.574,2,-13.874,1,0.0352,0.259,0.0144,0.079,0.705,115.471,audio_features,262200,4
5f6a627061d3b237bb0163b4,0.381,0.811,2,-8.023,1,0.154,0.034,0.00000254,0.152,0.682,145.124,audio_features,241187,4
5f6a627061d3b237bb0163b5,0.279,0.822,2,-9.657,1,0.0923,0.418,0.00573,0.618,0.266,108.544,audio_features,248453,4
5f6a627061d3b237bb0163b6,0.441,0.899,0,-8.628,1,0.0909,0.252,0.0113,0.121,0.696,159.156,audio_features,160987,4
5f6a627061d3b237bb0163b7,0.366,0.398,5,-11.499,1,0.0367,0.872,0.00000195,0.13,0.186,118.48,audio_features,78667,3
5f6a627061d3b237bb0163b8,0.326,0.527,9,-14.18,0,0.0638,0.0528,0.000016,0.669,0.166,113.611,audio_features,393040,4
5f6a627061d3b237bb0163b9,0.444,0.945,0,-8.384,1,0.0776,0.003,0.0000679,0.345,0.431,145.497,audio_features,169760,4
5f6a627061d3b237bb0163ba,0.31,0.893,2,-6.102,1,0.107,0.119,0.0176,0.248,0.427,126.343,audio_features,168973,4
5f6a627061d3b237bb0163bb,0.197,0.661,9,-8.954,1,0.0644,0.002,0.00466,0.235,0.399,172.274,audio_features,262200,3
5f6a627061d3b237bb0163bc,0.229,0.737,9,-7.701,0,0.0495,0.315,0.000119,0.974,0.355,146.712,audio_features,332893,4
5f6a627061d3b237bb0163bd,0.429,0.878,2,-8.299,1,0.0508,0.17,0.862,0.248,0.525,128.873,audio_features,189173,4
5f6a627061d3b237bb0163be,0.428,0.282,5,-12.414,1,0.0351,0.951,0.00000845,0.0963,0.541,123.049,audio_features,87867,4
5f6a627061d3b237bb0163bf,,,,,,,,,,,,,,
5f6a627061d3b237bb0163c0,0.352,0.842,11,-9.168,0,0.389,0.361,0.0142,0.79,0.351,138.109,audio_features,310013,4
5f6a627061d3b237bb0163c1,0.535,0.65,10,-6.328,1,0.0554,0.379,0,0.14,0.61,117.188,audio_features,179600,4
5f6a627061d3b237bb0163c2,0.28,0.576,4,-11.024,0,0.0426,0.14,0.0000222,0.637,0.464,169.414,audio_features,167227,4
5f6a627061d3b237bb0163c3,0.416,0.699,4,-10.832,0,0.0607,0.171,0,0.632,0.599,74.037,audio_features,197467,4
5f6a627061d3b237bb0163c4,0.262,0.192,9,-15.038,0,0.0298,0.74,0,0.156,0.483,79.836,audio_features,105000,4
5f6a627061d3b237bb0163c5,0.49,0.757,4,-6.932,1,0.0515,0.0323,0.00235,0.0987,0.537,132.543,audio_features,252933,4
5f6a627061d3b237bb0163c6,0.407,0.5,2,-11.253,1,0.0374,0.491,0,0.203,0.479,132.049,audio_features,224573,3
5f6a627061d3b237bb0163c7,0.427,0.919,7,-6.609,1,0.0936,0.0216,0.00173,0.0957,0.504,120.378,audio_features,133813,4
5f6a627061d3b237bb0163c8,0.29,0.0323,2,-18.549,1,0.0336,0.867,0,0.133,0.598,82.172,audio_features,67667,5
5f6a627061d3b237bb0163c9,0.614,0.7,3,-12.488,1,0.0303,0.0701,0.00342,0.441,0.927,126.321,audio_features,109973,4
5f6a627061d3b237bb0163ca,0.708,0.503,0,-11.292,1,0.083,0.494,0,0.107,0.904,118.479,audio_features,135400,4
5f6a627061d3b237bb0163cb,0.449,0.406,2,-12.042,1,0.0261,0.36,0.000149,0.142,0.376,76.861,audio_features,249427,4
5f6a627061d3b237bb0163cc,,,,,,,,,,,,,,
5f6a627061d3b237bb0163cd,0.377,0.907,9,-7.611,1,0.115,0.158,0.000523,0.449,0.286,134.174,audio_features,265400,4
5f6a627061d3b237bb0163ce,0.444,0.738,4,-7.423,0,0.103,0.107,0.0000578,0.273,0.616,73.841,audio_features,204880,4
5f6a627061d3b237bb0163cf,0.302,0.526,7,-10.334,1,0.0333,0.0538,0.0000382,0.102,0.489,172.074,audio_features,178320,4
5f6a627061d3b237bb0163d0,,,,,,,,,,,,,,
5f6a627061d3b237bb0163d1,0.222,0.664,2,-6.795,1,0.0403,0.115,0.000583,0.124,0.203,128.747,audio_features,155840,3
5f6a627061d3b237bb0163d2,0.327,0.886,2,-5.6,1,0.0722,0.094,0.000195,0.35,0.16,134.991,audio_features,286693,4
5f6a627061d3b237bb0163d3,0.236,0.216,3,-15.132,1,0.0456,0.953,0.0000593,0.142,0.0751,183.314,audio_features,306480,4
5f6a627061d3b237bb0163d4,0.495,0.741,9,-6.464,1,0.0398,0.162,0.00000116,0.266,0.296,116.746,audio_features,213413,4
5f6a627061d3b237bb0163d5,0.322,0.343,10,-7.595,1,0.0332,0.634,0.00000838,0.126,0.373,96.133,audio_features,295347,4
5f6a627061d3b237bb0163d6,0.817,0.566,7,-6.928,1,0.0366,0.0471,0.026,0.0816,0.372,119.991,audio_features,236375,4
5f6a627061d3b237bb0163d7,0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,audio_features,296493,3
5f6a627061d3b237bb0163d8,0.31,0.681,2,-7.809,0,0.0682,0.0832,0,0.258,0.264,143.273,audio_features,298133,4
5f6a627061d3b237bb0163d9,0.545,0.454,3,-6.706,1,0.0302,0.566,0,0.0541,0.393,96.784,audio_features,173173,4
5f6a627061d3b237bb0163da,0.434,0.404,2,-14.794,1,0.0335,0.13,0.00136,0.145,0.313,145.381,audio_features,224800,3
5f6a627061d3b237bb0163db,0.275,0.241,2,-10.244,1,0.0289,0.642,0.00000587,0.0999,0.111,140.984,audio_features,355667,4
5f6a627061d3b237bb0163dc,,,,,,,,,,,,,,
5f6a627061d3b237bb0163dd,0.29,0.885,8,-6.764,1,0.122,0.204,0.0000164,0.983,0.284,119.889,audio_features,475373,3
5f6a627061d3b237bb0163de,0.446,0.216,0,-10.926,0,0.035,0.878,0,0.838,0.299,72.406,audio_features,186787,3
5f6a627061d3b237bb0163df,,,,,,,,,,,,,,
5f6a627061d3b237bb0163e0,0.369,0.342,2,-9.03,1,0.0268,0.561,0,0.141,0.128,71.059,audio_features,287387,4
5f6a627061d3b237bb0163e1,0.382,0.698,5,-5.772,1,0.0321,0.337,0,0.126,0.277,78.5,audio_features,212533,4
5f6a627061d3b237bb0163e2,0.7,0.864,0,-5.481,1,0.148,0.138,0.00281,0.259,0.588,88.192,audio_features,258773,4
5f6a627061d3b237bb0163e3,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,214653,4
5f6a627061d3b237bb0163e4,0.604,0.876,9,-3.881,1,0.0393,0.329,0,0.241,0.801,137.812,audio_features,169200,4
5f6a627061d3b237bb0163e5,0.599,0.762,0,-6.887,1,0.0423,0.714,0.00000443,0.35,0.715,76.961,audio_features,163373,4
5f6a627061d3b237bb0163e6,0.476,0.916,11,-5.698,1,0.0619,0.321,0,0.0638,0.632,160.28,audio_features,273013,4
5f6a627061d3b237bb0163e7,,,,,,,,,,,,,,
5f6a627061d3b237bb0163e8,0.484,0.5,11,-6.937,0,0.0289,0.828,0,0.0907,0.195,79.817,audio_features,213427,4
5f6a627061d3b237bb0163e9,0.685,0.913,9,-5.785,0,0.0453,0.00824,0.0621,0.123,0.873,136.819,audio_features,170040,4
5f6a627061d3b237bb0163ea,0.507,0.45,7,-6.796,1,0.0268,0.359,0,0.127,0.327,81.633,audio_features,229920,3
5f6a627061d3b237bb0163eb,0.744,0.502,5,-7.705,1,0.0359,0.179,0.000172,0.19,0.655,112.345,audio_features,348227,4
5f6a627061d3b237bb0163ec,0.524,0.668,2,-10.345,1,0.0432,0.112,0,0.0824,0.313,90.151,audio_features,206173,4
5f6a627061d3b237bb0163ed,0.426,0.599,3,-6.203,1,0.029,0.427,0,0.152,0.292,82.31,audio_features,246973,4
5f6a627061d3b237bb0163ee,0.561,0.73,7,-9.503,1,0.0294,0.218,0.0000438,0.505,0.932,75.257,audio_features,207773,4
5f6a627061d3b237bb0163ef,0.623,0.932,0,-6.105,1,0.0786,0.0595,0.00524,0.372,0.383,111.509,audio_features,307080,4
5f6a627061d3b237bb0163f0,0.795,0.433,4,-8.927,1,0.0324,0.0853,0.000284,0.0762,0.6,108.947,audio_features,258013,4
5f6a627061d3b237bb0163f1,0.519,0.627,5,-11.119,1,0.0535,0.0285,0.00042,0.0757,0.554,160.881,audio_features,321133,4
5f6a627061d3b237bb0163f2,0.429,0.789,9,-4.948,1,0.0905,0.317,0.000034,0.128,0.51,126.746,audio_features,218320,4
5f6a627061d3b237bb0163f3,0.422,0.11,1,-19.194,1,0.0378,0.812,0,0.121,0.165,80.001,audio_features,133160,4
5f6a627061d3b237bb0163f4,0.395,0.698,2,-6.244,1,0.0573,0.334,0.0000644,0.155,0.455,124.66,audio_features,223173,4
5f6a627061d3b237bb0163f5,0.643,0.579,3,-9.165,1,0.0555,0.445,0.00107,0.109,0.712,131.901,audio_features,67400,4
5f6a627061d3b237bb0163f6,0.257,0.584,7,-10.625,1,0.0413,0.873,0.13,0.383,0.517,98.213,audio_features,198467,4
5f6a627061d3b237bb0163f7,0.567,0.727,0,-8.802,1,0.0435,0.0428,0.906,0.0991,0.577,120.998,audio_features,177893,4
5f6a627061d3b237bb0163f8,0.519,0.584,8,-9.67,1,0.027,0.0275,0,0.111,0.336,101.632,audio_features,210800,4
5f6a627061d3b237bb0163f9,0.31,0.859,9,-8.937,1,0.0754,0.0127,0.0000457,0.596,0.593,119.006,audio_features,242133,3
5f6a627061d3b237bb0163fa,0.444,0.7,0,-5.494,1,0.14,0.386,0,0.253,0.761,167.538,audio_features,134133,4
5f6a627061d3b237bb0163fb,0.397,0.451,2,-9.812,0,0.0461,0.316,0.0000589,0.347,0.178,139.284,audio_features,500960,4
5f6a627061d3b237bb0163fc,0.331,0.183,5,-11.63,1,0.0287,0.936,0.00000907,0.115,0.26,79.195,audio_features,217400,4
5f6a627061d3b237bb0163fd,0.5,0.418,6,-11.277,1,0.0444,0.779,0.0000179,0.346,0.51,183.067,audio_features,203440,4
5f6a627061d3b237bb0163fe,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,audio_features,354320,4
5f6a627061d3b237bb0163ff,0.104,0.293,7,-15.24,1,0.0327,0.666,0.889,0.31,0.23,90.742,audio_features,75347,4
5f6a627061d3b237bb016400,0.395,0.698,2,-6.244,1,0.0573,0.334,0.0000644,0.155,0.455,124.66,audio_features,223173,4
5f6a627061d3b237bb016401,0.643,0.579,3,-9.165,1,0.0555,0.445,0.00107,0.109,0.712,131.901,audio_features,67400,4
5f6a627061d3b237bb016402,0.257,0.584,7,-10.625,1,0.0413,0.873,0.13,0.383,0.517,98.213,audio_features,198467,4
5f6a627061d3b237bb016403,0.567,0.727,0,-8.802,1,0.0435,0.0428,0.906,0.0991,0.577,120.998,audio_features,177893,4
5f6a627061d3b237bb016404,0.519,0.584,8,-9.67,1,0.027,0.0275,0,0.111,0.336,101.632,audio_features,210800,4
5f6a627061d3b237bb016405,0.31,0.859,9,-8.937,1,0.0754,0.0127,0.0000457,0.596,0.593,119.006,audio_features,242133,3
5f6a627061d3b237bb016406,0.444,0.7,0,-5.494,1,0.14,0.386,0,0.253,0.761,167.538,audio_features,134133,4
5f6a627061d3b237bb016407,0.397,0.451,2,-9.812,0,0.0461,0.316,0.0000589,0.347,0.178,139.284,audio_features,500960,4
5f6a627061d3b237bb016408,0.331,0.183,5,-11.63,1,0.0287,0.936,0.00000907,0.115,0.26,79.195,audio_features,217400,4
5f6a627061d3b237bb016409,0.5,0.418,6,-11.277,1,0.0444,0.779,0.0000179,0.346,0.51,183.067,audio_features,203440,4
5f6a627061d3b237bb01640a,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,audio_features,354320,4
5f6a627061d3b237bb01640b,0.104,0.293,7,-15.24,1,0.0327,0.666,0.889,0.31,0.23,90.742,audio_features,75347,4
5f6a627061d3b237bb01640c,0.823,0.855,2,-6.104,1,0.109,0.133,0,0.0795,0.465,115.348,audio_features,252133,4
5f6a627061d3b237bb01640d,0.741,0.477,9,-6.111,1,0.0343,0.0436,0.0000128,0.0483,0.51,100.107,audio_features,230120,4
5f6a627061d3b237bb01640e,0.78,0.648,0,-12.753,1,0.0683,0.0892,0.0000256,0.368,0.751,118.922,audio_features,274933,4
5f6a627061d3b237bb01640f,0.831,0.369,1,-15.627,1,0.0819,0.0268,0.00429,0.098,0.398,132.519,audio_features,272640,4
5f6a627061d3b237bb016410,0.727,0.477,2,-6.121,1,0.0399,0.0563,0.000274,0.0789,0.908,166.374,audio_features,214813,4
5f6a627061d3b237bb016411,0.546,0.855,2,-5.869,1,0.0596,0.224,0,0.183,0.474,91.785,audio_features,198240,4
5f6a627061d3b237bb016412,0.569,0.325,7,-13.965,1,0.0268,0.605,0,0.0941,0.361,80.673,audio_features,212760,4
5f6a627061d3b237bb016413,0.612,0.721,2,-6.749,1,0.0346,0.0496,0.0000963,0.0612,0.615,138.431,audio_features,231853,4
5f6a627061d3b237bb016414,0.393,0.555,2,-7.662,1,0.0279,0.1,0.00000126,0.0705,0.134,80.89,audio_features,271640,4
5f6a627061d3b237bb016415,0.818,0.399,1,-9.927,0,0.111,0.308,0.00253,0.18,0.838,73.765,audio_features,209107,4
5f6a627061d3b237bb016416,0.669,0.707,2,-7.88,1,0.0488,0.412,0,0.108,0.475,113.729,audio_features,246427,4
5f6a627061d3b237bb016417,0.212,0.732,1,-5.751,1,0.0635,0.184,0.00472,0.296,0.17,73.419,audio_features,393027,4
5f6a627061d3b237bb016418,,,,,,,,,,,,,,
5f6a627061d3b237bb016419,0.567,0.912,2,-5.26,1,0.0974,0.196,0.00000706,0.127,0.371,143.983,audio_features,277773,4
5f6a627061d3b237bb01641a,0.468,0.876,9,-4.123,1,0.0938,0.381,0,0.212,0.443,91.726,audio_features,273560,4
5f6a627061d3b237bb01641b,,,,,,,,,,,,,,
5f6a627061d3b237bb01641c,0.593,0.691,2,-13.163,0,0.0382,0.00439,0.00676,0.33,0.403,113.827,audio_features,281440,4
5f6a627061d3b237bb01641d,0.317,0.627,5,-13.825,1,0.0706,0.2,0.000403,0.207,0.244,181.641,audio_features,261333,3
5f6a627061d3b237bb01641e,0.691,0.402,0,-9.628,1,0.0299,0.373,0.000117,0.0607,0.55,112.654,audio_features,255040,4
5f6a627061d3b237bb01641f,0.724,0.301,7,-17.975,1,0.032,0.371,0.0000166,0.122,0.529,109.075,audio_features,213907,4
5f6a627061d3b237bb016420,0.397,0.87,3,-12.561,0,0.0684,0.000598,0.0319,0.387,0.238,90.166,audio_features,296133,4
5f6a627061d3b237bb016421,0.181,0.389,2,-9.769,0,0.0384,0.93,0.438,0.352,0.056,68.417,audio_features,216867,4
5f6a627061d3b237bb016422,0.306,0.686,11,-6.928,0,0.0347,0.414,0,0.112,0.175,83.402,audio_features,277827,4
5f6a627061d3b237bb016423,0.596,0.632,5,-9.896,0,0.128,0.479,0.00000318,0.0712,0.456,152.763,audio_features,181027,4
5f6a627061d3b237bb016424,0.337,0.684,2,-7.674,1,0.0495,0.0319,0.00000657,0.342,0.404,88.772,audio_features,255600,4
5f6a627061d3b237bb016425,0.58,0.477,3,-9.84,1,0.029,0.209,0,0.244,0.206,80.547,audio_features,193147,4
5f6a627061d3b237bb016426,0.429,0.669,0,-6.446,0,0.0783,0.0637,0,0.0955,0.611,82.725,audio_features,180813,4
5f6a627061d3b237bb016427,0.431,0.773,2,-5.424,1,0.0651,0.0021,0.00564,0.36,0.666,140.422,audio_features,255187,4
5f6a627061d3b237bb016428,0.54,0.902,11,-4.825,0,0.2,0.0163,0.00104,0.738,0.584,104.786,audio_features,181693,4
5f6a627061d3b237bb016429,0.309,0.955,11,-4.572,0,0.293,0.00698,0.000126,0.228,0.406,143.783,audio_features,203347,4
5f6a627061d3b237bb01642a,0.517,0.469,2,-7.111,1,0.0306,0.423,0.00000233,0.114,0.425,115.088,audio_features,149253,4
5f6a627061d3b237bb01642b,0.593,0.37,9,-7.616,1,0.0363,0.825,0,0.416,0.399,91.541,audio_features,210147,4
5f6a627061d3b237bb01642c,0.833,0.616,0,-6.846,1,0.296,0.119,0.00862,0.0657,0.835,113.877,audio_features,208827,4
5f6a627061d3b237bb01642d,0.518,0.454,9,-9.207,1,0.028,0.0534,0,0.112,0.215,107.674,audio_features,195040,4
5f6a627061d3b237bb01642e,,,,,,,,,,,,,,
5f6a627061d3b237bb01642f,0.359,0.718,4,-5.786,1,0.061,0.0335,0.000038,0.0935,0.509,174.105,audio_features,256653,4
5f6a627061d3b237bb016430,0.693,0.497,2,-7.316,1,0.119,0.679,0,0.258,0.473,81.308,audio_features,122067,4
5f6a627061d3b237bb016431,0.268,0.459,7,-6.948,0,0.0346,0.378,0,0.119,0.172,64.223,audio_features,179200,4
5f6a627061d3b237bb016432,0.164,0.938,10,-4.624,1,0.129,0.00529,0.00308,0.359,0.386,184.048,audio_features,207600,4
5f6a627061d3b237bb016433,0.482,0.0761,5,-14.57,1,0.0419,0.784,0.00038,0.114,0.299,115.309,audio_features,189587,3
5f6a627061d3b237bb016434,0.393,0.658,9,-6.474,1,0.0331,0.281,0.000024,0.0642,0.458,174.867,audio_features,274227,4
5f6a627061d3b237bb016435,0.579,0.695,0,-10.812,1,0.0507,0.205,0.000245,0.51,0.324,89.818,audio_features,183467,4
5f6a627061d3b237bb016436,0.446,0.708,8,-4.831,1,0.261,0.404,0,0.212,0.381,143.29,audio_features,230120,4
5f6a627061d3b237bb016437,0.589,0.77,4,-7.809,1,0.0288,0.469,0.000267,0.383,0.649,130.288,audio_features,186080,4
5f6a627061d3b237bb016438,0.863,0.384,9,-12.823,1,0.0515,0.263,0.000327,0.209,0.9,120.646,audio_features,186853,4
5f6a627061d3b237bb016439,0.293,0.692,9,-5.242,1,0.0582,0.191,0.00000526,0.0902,0.508,182.352,audio_features,386360,4
5f6a627061d3b237bb01643a,0.426,0.145,3,-17.318,1,0.034,0.791,0.00000114,0.126,0.111,100.333,audio_features,209293,4
5f6a627061d3b237bb01643b,0.419,0.721,2,-9.498,1,0.0792,0.25,0.0000417,0.104,0.593,134.204,audio_features,226720,4
